appid,title,content
6447686389,6p闪退,6p闪退
6447686389,这版本怎么转啊,一直点时间下面都不行
6447686389,111,怎么弄？
6447686389,很好,高清且很好
6447686389,平板不适配,平板闪退
6447686389,请立即停止侵权，我司已录取证据,停止侵权
6448005373,非常good,good
1621682678,各位，咋跳过来的……懂得都懂，一星保护！,……
1621682678,保护,怎么出bug了
6446197254,广告,可以接受有广告，但是中心晃来晃去的广告太恶心，不容易关掉，关掉后接着全屏30秒广告，又经常闪退，没法更高分
6446197254,广告贼多，还闪退，一部电影没看完，闪退三次,已卸载，吃相太难看
6446197254,全是广告,垃圾，全是广告、资源还不全
6446197254,广告接入太垃圾,看广告我可以接受，但是广告时间停着不动关又关不掉，一只让你左右转屏幕，转了就跳商店下载
6446197254,低分保护,低分保护
6446197254,不能用,一直白屏不能进
6446197254,倍速？,怎么设置倍速？
6446197254,遮挡界面,简介等会出现在顶部，遮挡播放界面，iOS13
6446197254,不行,低分保护
6446197254,垃圾,骗子
6446197254,更新一下,缓存不了 想下载
6446197254,非常好用,冲吧！
6446197254,怎么使用  有没有教程,怎么使用有没有教程
6446197254,低分保护,钻你被窝
6446197254,看漫天堂！,进入软件后记得点击最上面十下 删后台退出 你会发现天堂
6446197254,感受,绝对可以，冲冲
6446197254,呵呵,垃圾软件功能太少了
6446197254,老鬼推荐的，不错,牛
1621682678,垃圾,啥情况啊 刚下载回来一个视频还没看呢进不去了？？？？
1621682678,保护,保护神软件
1621682678,什么垃圾软件,太好用了😭一定要保护起来！
6448275637,iPad用不了,iPad用不了
6448275637,不错不错,低分保护
6448275637,额,真的没办法看，还不如我之前下载的，虽然广告多一点，但是起码都可以流畅观看，这个不行，播放源少，而且大部分打开都是无法播放的，又卡又没资源，
6448275637,目前最好用的,暂时还无广
6448275637,1,1
6447907565,真是好软件,一分是为了不让他火起来。自己人知道就行了
6447907565,iPad失败,iPad多次尝试口令，皮皮真不错，都没有成功
6447907565,密码多少,密码多少
6447907565,安卓,安卓的有吗，
6447907565,平板不能用吗,平板不能用吗？
6447907565,垃圾,好多看不了
6447907565,非常好用,十分感谢
6447907565,棒,还是午夜的好看，嘿嘿😁
6447907565,1,皮皮真不错
6447907565,皮皮真不错,l
6447907565,变身之后为什么wifi就是无网络 流量就能用呢？,同标题
6447907565,试了十几遍都不行,不行啊
6447907565,不行,试了太多次 不行
6447907565,皮友真不错,皮友真不错
6447907565,啦啦啦,皮皮真不错啦啦啦啦
6447907565,怎么又看不见了嘞,又看不了了
6447907565,不要被忽悠了，没用的密码,不要下载了
6447907565,不行啊,暗号输了进不去影视
6447907565,非常好！成功变身！,变身密码 皮皮真不错
6447907565,感谢,两遍密码
6447907565,皮皮真不错    多试几次就行了,多试几次
6447907565,密码呢？,皮皮真不错
6447907565,密码在这里,设置-意见反馈-皮皮真不错
6447907565,腊鸡，用不了,。
6447907565,说暗号不对的，可以反复多试几次，就ok了,同上
6447907565,MiMA,皮皮真不错。需要一遍密码，退一次，再重复一次
6447907565,皮皮真不错,皮皮真不错
6447907565,输两次暗号,两次！！
6447907565,无法变身,无法变身
6447907565,滴   滴滴,打卡很不错
6447907565,点赞,方便，好用
6447907565,非常好,非常好
6447907565,变身,变身密码是啥啊
6447907565,输入密码重启没有变身,输入密码重启没有变身
6447907565,皮皮真可爱,密码不对呀，没反应
6447907565,打了怎么不对,不对
6447907565,不能看,输入了密码也不能转换成佩琪影视啊？还是看不了
6447907565,不行呀，输入密码也没有呀,不行呀，输入密码也没有呀
6447907565,密码不对啊,密码不对啊
6447907565,暗号输了不对,，
1621682678,要是能互动就好了,要是有弹幕互动就好玩了~
1621682678,一星保护,如题
1621682678,寄,保护
1621682678,闪退,闪退好样的
6447546661,好多剧,很流畅
1621682678,1,藏起来
1621682678,保护保护,大家努努力呀
1658603537,片库看不了了啊，一直在闪退,快点修复升级版本呀呀呀呀呀
6448005373,视频口令,65325841。
6448005373,无语,为啥不能跳后台？
6448005373,播放的一卡一卡的,每个视频都是播放的一卡一卡的，也不知道什么原因，网络没问题
6448005373,骗下载量么,特殊理解 数字变化理解 网站你倒是让打开啊 代码失效 网站又打不开 请问推广你这款有啥用
6448005373,一直卡加载,怎么解决啊，一直加载中
6448005373,非常好,好
6446343423,用不了,没有跳转啊
6444903359,额,都是朋友
6448216428,好人一生平安,真的好用，免费很重要‼️
6448278646,好用,怎么激活啊
6448664320,假的,进都进不去
1621682678,诱导！,我下载星空视频，苹果扫那个码，下载了别的软件
1621682678,？,怎么用不了了？？
6446716671,屏幕比例,怎么没有调节屏幕比例呢，望加入这个功能
6446716671,广告变多数据源杂乱,广告比之前变多了，每次打开5秒广告，而且还有广告页面需要手动关闭，之前是每3小时才30秒广告。第二个问题就是播放源，播放源增多了，但是有的能放有的不能投屏。能否优化播放源，保留最优即可
6447249454,不能投屏,不能投屏不能投屏
1595054267,下了 就一直闪退。,iPhone11。 15.5
6447951515,垃圾,垃圾，又卡广告又多
6444903359,都是朋友,作者，你是我的神
6448216428,Ipad版本怎么没有办法全屏,Ipad化蝶后视频没有办法全屏怎么设置
1672833880,真的垃圾,无法下载，综艺不显示日期，过了2天进入就有广告，无法关闭
1672833880,为什么不断闪退？？？,突然不断闪退，iPhonex机子。
6446821745,11111,441441
6448664320,我是一只喵,我是一只喵
6447546366,红柿子,右下角指令填“红柿子”就直接提交了。然后退出后台，重新进入就好了
6447546366,不用提交图片,我上次提交图片也不行  现在可以了
6447546366,随便上传一张图片就行,文本框里写密码，提醒上传图片，随便传一张就好了
6447546661,M的，前几天还能看的。怎么看不了？,M的，前几天还能看的。怎么看不了？
6447546661,打不开了,什么都没有了。打开不变了
6446343423,好,好用爱用嘻嘻
6447249454,不如旧版，闪退，不能横屏,没法横屏怎么看
6447424627,无,中国顶流重启
6447546366,不好用,弄
6447167493,没办法投屏啊！！之前都可以的,差！
6447167493,闪退，全黑,全黑瓶
6444903359,怎么还能有差评,太好用了
6448216428,看不了,我14pro  16.4.1系统 发布后直接闪退重复好几次也没用
6448296561,白屏,白屏啊
6448296561,欺骗消费者权益,差评 和图片不符
1621682678,怎么不是花火,下载下来怎么不是花火啊
6447546366,不能下载了吗,输入红柿子没有反应
6447546366,服务器崩了,服务器就一直没好用，看个毛啊
6447546366,密码红柿子不对,右下角反馈，写入文字红柿子，提示提交图片信息，提交照片后不会自动退出，麻烦开发看一下
6447546366,密码没有办法找回,登陆密码忘了，也没有办法找回密码，这怎么整
6447546366,你们看不见吗,是iPad版本提交红柿子还需要提供图片 我们都上传了 还是不行能看明白吗
6447546366,不错很好用,很好用不错海量
6447546366,红柿子,这个是真的
6447546366,不对劲,提交照片和红柿子后都没有反应
6447546366,用！不！了！,用不了
6447546366,垃圾 用不了,垃圾
6447546366,lj,用不了
6447546366,特马绿柿子都不好使,垃圾
6447546366,可以用啊，视频很全，就是有点广告，,同标题，红柿子
6447546366,嘿嘿嘿,红柿子
6447546366,有点卡,有点卡
6447546366,很OK,家人们在反馈哪里填写红柿子就好了！我弄了不需要填图片鸭
6447546366,确实不对,红柿子
6447546366,123红柿子,红柿子
6447546366,假的,假的
6447546366,密码是什么 还要传图片 什么鬼1111,密码是什么 还要传图片 什么鬼
6447546366,用不了,用不了
6447546366,垃圾玩意骗下载量反馈后根本没用,．快跑
6447546366,iPad用不了，输入红柿子后还要添加图片,iPad用不了，输入红柿子后还要添加图片
6447546366,。。。,为什么不审题呢，不是说了还要提交图片吗
6447546366,怎么变身啊,口令红柿子不对哦
6447546366,iPad不能变，手机可以,如题
6447546366,密码不对啊,密码不对
6447546366,对iPad貌似没有用,无语
6447546366,假的,撤退吧，就是刷下载量的
6447546366,6,流量密码是啥
6447546366,红柿子,红柿子
6447546366,输入红柿子怎么没用……,……
6447546366,骗下载？,那不好意思了 必须低分😂
6447546366,咋解锁的？,红柿子？试了好多次都不行
6447167493,投屏解决一下,投屏解决一下
6447167493,没人回答怎么变身吗，网络检测最后一项未通过,没人回答怎么变身吗，网络检测最后一项未通过
6447167493,投屏功能修复一下啊,为啥不能投屏呢
6447167493,打不开,打不开
6447167493,无法投屏！,无法投屏
6447167493,好,泰裤辣！！！！！！！！！！！！
6447167493,老闪退还没有历史记录,体验一般
6447167493,懂得都懂,退出再进一遍即可
6447167493,可以看电视 多点几遍,哈哈哈哈
6447167493,111,咋转换到电影
6447167493,问题,刷新闪退
6447167493,为什么只有声音没有图像,如题，悔之晚矣
6447167493,使用,怎么用
6447167493,闪退,打不开，闪退
6447167493,怎么变身,怎么变身
6447167493,隐藏呢？,怎么打开呢？？懂得都懂？？
6447951515,广告,恶心
6447951515,怎么看,等和大家记得你的拿出三年级的开裆裤什么事就行解放军队
6447951515,平板怎么进去？,手机很快就进去了，平板就不行。
6447951515,卡,卡死垃圾的很
6447951515,骗人的,大家不要下载
6444903359,暗号  是啥,都是朋友  怎么没有用
6444903359,iOS12闪退,闪退
6447424627,iOS12更新后闪退,如题
1669671048,Ys,Ys
1595054267,下了 就一直闪退。,iPhone11。 15.0
1621682678,保护,一星保护
6448278646,👍,真好用
6448278646,好,好用，资源丰富
1672833880,666,666
6447424627,中国顶泫,中国顶泫
6446821745,hso,1
6448216428,iPad无法打字,iPad无法打字，手机可以使用，希望可以修复这个问题
6448216428,用不了,发布就直接跳出来了
6448216428,化蝶方式这么赤裸裸的写在简介里吗,化蝶方式这么赤裸裸的写在简介里吗
6448216428,6,555
6448216428,挺好用的,看西瓜视频过来下载的 可用 有没有安卓版本的？
6448216428,可以,可以可以非常棒，要是有弹幕就更好了
6448216428,我想要看电影,我想要看电影
6448664320,超级棒,厉害👍
6447424627,闪退,除了最早的露营，和第一版中药，剩下版本都闪退
1622952105,怎么横屏,为什么不可以横屏播放呀
1658603537,下载问题,下载后的视频播放不了 再看还是用流量
6446343423,，,下载后怎么清理缓存垃圾
6447249454,不能全屏,这一版iPad不能横着全屏，非常不好！！
6447249454,看不了,在平板上看不了怎么回事？
6447249454,iPad不能全屏,iPad不能全屏，手机就可以，心好累，升级升的还不如不升
6447424627,强制加广告了！,强制加广告了，不看广告不给看视频，垃圾…
6444903359,想不明白,还有人举报？？？
6444903359,奥利给,都是朋友  擦里
6448216428,7,我想看电影
6448216428,非常nice！,可以详细记录下观测到的天体，自带参考资料的价值很高。🌝
6447390435,无法进入界面,根据提示安装的，但是很遗憾，安装完无法进入正式界面。所以不知道让我们安装意义在哪？
1665560479,太差,垃圾，都别下，木马软件下了会扣钱。
