appid,name,developer_id,developer_name,comm_count,recomm_count,screenshots_count,rate,rate_num,version,update_content,supplier,size,genre,compatibility,language,age,copyright,price
905650792,壁纸多多：拥有海量美图和动态墙纸,983125025,Yongjie Shan,0,8,0,4.6,"8,594",版本 2.8.2,修复已发现的问题,Yongjie Shan,88 MB,参考资料,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,英文,12+，偶尔/轻微的色情内容或裸露，偶尔/轻微的成人或性暗示题材,免费,"连续包月会员
¥15.00


600多多币
¥6.00


100多多币
¥1.00


充值1200多多币（另赠送300）
¥12.00


永久会员
¥88.00


一个月会员
¥12.00


六个月会员
¥45.00


充值2800多多币（另赠送800）
¥28.00


一年会员
¥69.00


充值4500多多币（另赠送2200）
¥45.00"
1475199599,换机助手-腾讯通讯录相册手机搬家,292374531,Tencent Technology (Shenzhen) Company Limited,0,12,0,4.9,22.1万,版本 1.0.25,1.修复了部分已知问题,Tencent Technology (Shenzhen) Company Limited,21.4 MB,效率,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,4+,© 腾讯科技,免费
1324474993,快手直播伴侣,440948113,"Beijing Kwai Technology Co., Ltd.",0,12,0,4.8,6.2万,版本 5.5.10,-进行了问题修复及性能提升-优化您的产品使用体验,"Beijing Kwai Technology Co., Ltd.",179.9 MB,工具,iPhone设备需装有iOS12.0或更高版本。iPad设备需装有iPadOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,4+,© 2011-2019 Kwai Technology,免费
1562927731,好游快爆社区,1529866695,志敏 朱,0,6,0,2.8,"5,006",版本 1.3.5,-修复已知问题，优化体验。不用怀疑，这就是官方授权的好游快爆iOS正版！使用中遇到任何问题，请通过“我的”-“帮助与反馈”告诉我们，我们会尽快与你联系！,志敏 朱,53.9 MB,社交,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,9+，偶尔/轻微的卡通或幻想暴力,© 2017SR189859,免费
1195860596,快影-创作有趣的视频,440948113,"Beijing Kwai Technology Co., Ltd.",0,12,0,5.0,164万,版本 6.4.2,- 【优化】优化了一些体验问题,"Beijing Kwai Technology Co., Ltd.",287.8 MB,摄影与录像,iPhone设备需装有iOS10.0或更高版本。iPad设备需装有iPadOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 繁体中文， 英文,17+，频繁/强烈的竞赛，赌博,免费,"快影会员连续包月
¥12.00


模板草稿付费-1元
¥1.00


会员包月
¥8.00


模板草稿付费-3元
¥3.00


会员包年
¥68.00


模板草稿付费-6元
¥6.00


快影会员一个月
¥25.00


快影会员连续包年
¥88.00


云空间10G连续包月
¥3.00


快影会员一年
¥108.00"
869802614,美团外卖商家版,1141789108,"Beijing Sankuai Online Technology Co., Ltd.",0,12,0,2.0,3.3万,版本 6.71.1,1、新店小试牛刀任务标准升级，帮助新店提高开业首周店铺质量；2、新店排名特权专区增加当前进度诊断和提醒，帮助商家更好地利用免费排名特权；3、优化了系统，使用更加稳定流畅。,"Beijing Sankuai Online Technology Co., Ltd.",304.6 MB,商务,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,简体中文， 英文,4+,© 北京三快在线科技有限公司,免费
451961462,知天气,449564435,PCS Network Techology(Fuzhou) Company Limited,0,8,0,4.0,252,版本 3.1.5,知天气V3.1.5升级说明:1.新增雷雨大风预警信号；2.修改暴雨预警信号标准及防御指南等；3.修复已知BUG。敬请升级！,xiaoguo lin,126.1 MB,天气,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+,Copyright © 2001-2023 PCS Inc. All Rights Reserved,免费
1100980858,北京交通,703306509,北京市交通信息中心,0,7,0,1.5,"4,073",版本 2.0.2,1 停车服务优化升级2 修复手机适配兼容性问题,Beijing Transportation Information Center,140.3 MB,旅游,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,4+,© 北京市交通信息中心,免费
1567842939,Top Widgets,1604783784,美村 詹,0,6,0,1.7,185,版本 1.1.1,1、修复已知Bug,美村 詹,112.6 MB,图形和设计,iPhone设备需装有iOS14.1或更高版本。iPod touch设备需装有iOS14.1或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 繁体中文， 英文,4+,免费,"周费会员
¥9.00


月费会员
¥28.00


年费会员
¥98.00"
1496121983,花小猪打车-出行打车全网超值一口价,1496121982,"Beijing HongYiBo Technology Co., Ltd",0,7,0,4.9,48.6万,版本 1.7.12,更多出行品牌选择，一键出发，感受出行新体验！ 丰富的福利活动，推荐给好友更有丰厚奖励。 多付赔上线，解决费用异常。车费有保障，乘车更省心！,"Beijing HongYiBo Technology Co., Ltd.",168.8 MB,旅游,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,简体中文,4+,"© 2020 Beijing HongYiBo Technology Co., Ltd.",免费
1116013197,订阅号助手,292374531,Tencent Technology (Shenzhen) Company Limited,0,12,0,3.0,570,版本 2.17.1,- 修复了一些已知问题。,Tencent Technology (Shenzhen) Company Limited,72.3 MB,工具,iPhone设备需装有iOS12.0或更高版本。iPad设备需装有iPadOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 繁体中文， 英文,17+,© 2018 - 2023 Tencent Limit inc,免费
1517372062,纯爱小屋-耽美BL海棠文学,1584098224,Shanghai Shunduo Network Science and Technology Company Limited,0,8,0,3.5,118,版本 1.1.1,搜索优化想看耽美？上万本精彩、好看、有趣的都市幻想校园未来BL小说推荐来满足你的任何要求~书荒不知道看什么？更多纯爱推荐定时更新，让你一目了然！来纯爱小屋看纯爱故事，二次元推荐，社区交流，笔芯~,Shanghai Shunduo Network Science and Technology Company Limited,40.2 MB,图书,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 繁体中文， 英文,17+，无限制网页访问,免费,"书币1800
¥22.00


季度会员
¥98.00


书币4000
¥38.00


半年会员
¥198.00


年度会员
¥298.00


书币6800
¥68.00"
597131936,英语新闻-每天10分钟读懂英语新闻,1359053133,让梨,0,8,0,4.8,3.5万,版本 5.1.0,兼容iOS 16不能查词问题。新增 付费会员专享内容。修复了一些已知问题。如果遇到其它问题欢迎用以下方式联系我们。邮箱：online.en.education@gmail.com,"Shanghai Rangli Education & Technology Co., Ltd",122.3 MB,报刊杂志,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 繁体中文， 英文,4+,免费,"连续包月尊享VIP
¥28.00


年卡
¥98.00"
515572395,myGQ - 智趣男人的生活良伴,433388081,Conde Nast Digital China,0,7,0,4.3,148,版本 5.6.5,此版本更新内容:1. 修改部分BUG2. 优化用户体验,Conde Nast Digital China,51.8 MB,生活,iPhone设备需装有iOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,17+，偶尔/轻微的成人或性暗示题材，无限制网页访问，偶尔/轻微的烟酒或毒品使用或相关内容，偶尔/轻微的色情内容或裸露,© Condé Nast China,免费
1510195889,天猫养车 - 一站式汽车养护连锁品牌,1510195888,杭州喵修科技有限公司,0,6,0,4.3,747,版本 2.21.0,1.优化预约功能2.增加会员活动提醒3.其他交互类优化,"Tmallautocare Co., Ltd.",152.6 MB,购物,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文,4+,© 杭州喵修科技有限公司,免费
1611858622,get鉴别,961869868,杭州当客网络科技有限公司,0,8,0,2.4,35,版本 1.7,1.商城优化UI,"Hangzhou Dangke Network Technology Co., Ltd.",154.4 MB,体育,iPhone设备需装有iOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,9+，偶尔/轻微的成人或性暗示题材,免费,"6元=1个鉴别点
¥8.00


12元=2个鉴别点
¥15.00


18元=3个鉴别点
¥22.00


28元=6个鉴别点
¥28.00


25元=5个鉴别点
¥28.00"
1094615747,积目-专属年轻人的扩圈交友平台,1499928910,"Hunan Gaojia Network Information Co., Ltd.",0,6,0,4.7,33.3万,版本 5.6.80,修复了一些已知bug。,"Hunan Gaojia Network Information Co., Ltd.",647.1 MB,社交,iPhone设备需装有iOS10.0或更高版本。iPad设备需装有iPadOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,简体中文， 英文,17+，偶尔/轻微的色情内容或裸露，偶尔/轻微的成人或性暗示题材，偶尔/轻微的亵渎或低俗幽默，无限制网页访问,免费,"谁喜欢我(包月)
¥58.00


积目月度VIP
¥28.00


积目月度SVIP
¥98.00


超级喜欢补充包-18个
¥18.00


积目季度VIP
¥68.00


谁喜欢我(包月)
¥58.00


谁喜欢我(包月)
¥58.00


谁喜欢我(包季)
¥138.00


42 JM币
¥6.00


超级喜欢补充包-3个
¥6.00"
1573544646,PODO 漫画 - 独家正版精品漫画,292374531,Tencent Technology (Shenzhen) Company Limited,0,12,0,4.7,1.4万,版本 3.0.1,1. UI大改版，适配了深/浅色模式，可以主题自由了~2. 到「福利社」每日签到，每日都有不一样的惊喜！3. 搜索页面丰富了显示，热搜、分类一个好作品都不错过4. 「葡萄星球」今日推荐热门好帖，快来看看你的帖子上榜了吗？5. 修复了一些问题~,Tencent Technology (Shenzhen) Company Limited,169.3 MB,图书,iPhone设备需装有iOS13.0或更高版本。iPad设备需装有iPadOS13.0或更高版本。iPod touch设备需装有iOS13.0或更高版本。,简体中文， 繁体中文， 英文,12+，偶尔/轻微的亵渎或低俗幽默，偶尔/轻微的色情内容或裸露，偶尔/轻微的卡通或幻想暴力,免费,"600 DO 币
¥6.00


1800 DO 币
¥18.00


3000 DO 币
¥30.00


1200 DO 币
¥12.00


5000 DO 币
¥50.00


9800 DO 币
¥98.00


12800 DO 币
¥128.00


100 DO 币
¥1.00


19800 DO 币
¥198.00


32800 DO 币
¥328.00"
1204634317,大润发优鲜-优品质 鲜生活,921839680,Feiniu E-commerce(shanghai)Co.Ltd,0,12,0,4.9,26.7万,版本 1.8.1,1、更换应用icon2、支持积分一键延期3、消息中心样式优化4、评价体验优化5、其他细节优化和体验升级，为您提供更好服务,Feiniu E-commerce(shanghai)Co.Ltd,225.4 MB,美食佳饮,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,乌克兰文， 俄文， 印度尼西亚文， 土耳其文， 意大利文， 瑞典文， 简体中文， 繁体中文， 英文， 葡萄牙文， 越南文,4+,© 2021 上海润国信息技术有限公司,免费
416457422,中国联通(官方版),674392285,China United Network Communications Corporation Limited,0,11,0,3.1,16.6万,版本 10.6,1、优化多项内容，提升了APP稳定性；2、修复部分已知问题。,China United Network Communications Corporation Limited,143.6 MB,工具,iPhone设备需装有iOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。,简体中文， 英文,4+,© 中国联合网络通信集团有限公司,免费
1184793295,"指尖天气预报-当地天气,当地实景",1447867768,"Huaian Haoge Catering Management Co., Ltd.",0,7,0,4.8,11.3万,版本 7.1,优化用户使用体验,"Huaian Haoge Catering Management Co., Ltd.",132.5 MB,天气,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,简体中文,17+，无限制网页访问,免费,"指尖天气-连续包月会员
¥6.00


指尖天气预报周会员
¥20.00


指尖天气预报季度会员
¥9.00


指尖天气-永久会员
¥88.00


指尖天气预报年度会员
¥68.00


指尖天气预报连续包年会员
¥68.00"
6443598561,Picacge哔咔-二次元日韩漫画大全,1647548377,湖南亿星元网络科技有限公司,0,7,0,2.7,680,版本 1.8,1、对搜索及部分内容进行了整改2、修复了部分BUG,"Hunan Yixingyuan Network Technology Co., Ltd.",101.1 MB,图书,iPhone设备需装有iOS10.0或更高版本。iPad设备需装有iPadOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+,免费,"漫画大全月会员
¥18.00


漫画大全年会员
¥128.00


漫画大全季会员
¥48.00"
1450590951,宜搜小说快读版-小说大全追书阅读神器,996365385,Easou Tech,0,7,0,4.5,"8,446",版本 3.18.6,【版本升级说明】1、历史bug修复2、功能优化，提升阅读体验,"ShenZhen Easou Technology Co., Ltd",84.7 MB,报刊杂志,iPhone设备需装有iOS8.0或更高版本。iPad设备需装有iPadOS8.0或更高版本。iPod touch设备需装有iOS8.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,17+，偶尔/轻微的现实暴力，赌博，频繁/强烈的烟酒或毒品使用或相关内容，频繁/强烈的色情内容或裸露，频繁/强烈的成人或性暗示题材，频繁/强烈的亵渎或低俗幽默，频繁/强烈的卡通或幻想暴力，频繁/强烈的惊悚或恐怖题材，频繁/强烈的医药或医疗信息，频繁/强烈的竞赛，无限制网页访问,免费,"vip连续包月
¥10.00


金币600
¥6.00


vip30天
¥15.00


金币1200
¥12.00


金币3000
¥30.00


金币100
¥1.00


VIP连续包季
¥28.00


vip90天
¥38.00


金币5000
¥50.00


金币1800
¥18.00"
1551803115,悟空外卖 Gokoo Food,1551459315,"Gokoo Online Co., Ltd.",0,8,0,3.2,61,版本 2.7.9,1.优化了连锁店铺显示样式;2.优化了编辑地址页面显示文字;3.优化了超范围下单限制,GOKOO ONLINE COMPANY LIMITED,120.3 MB,美食佳饮,iPhone设备需装有iOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。,日文， 泰文， 简体中文， 繁体中文， 英文， 韩文,12+，偶尔/轻微的烟酒或毒品使用或相关内容,"© CopyRight @ 2021 Gokoo Online Co., Ltd.",免费
592331499,美颜相机,416048308,"Xiamen Meitu Technology Co., Ltd.",0,12,0,4.8,48.2万,版本 11.5.70,【AI写真】写真制作更新，生成更多风格、更真实的新潮写真照片！-----------------------------联系方式：微信在线客服：【美颜相机APP-我-意见反馈】官方客服QQ号：800019025你的反馈让我们变更好～,"Xiamen Meitu Technology Co., Ltd.",389.1 MB,摄影与录像,iPhone设备需装有iOS12.0或更高版本。iPad设备需装有iPadOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。,印度尼西亚文， 日文， 泰文， 简体中文， 繁体中文， 英文， 葡萄牙文， 越南文， 韩文,12+，偶尔/轻微的色情内容或裸露，偶尔/轻微的卡通或幻想暴力,免费,"美颜相机紫钻VIP连续包月
¥12.00


美颜相机紫钻VIP连续包季
¥30.00


美颜相机紫钻VIP连续包年
¥108.00


美颜相机紫钻VIP - 1个月
¥25.00


美颜相机紫钻VIP连续包月
¥12.00


美颜相机×快看联合会员月卡
¥25.00


美颜相机紫钻VIP连续包月
¥6.00


美颜相机紫钻VIP连续包月
¥9.00



¥9.00


美颜相机紫钻VIP - 1周
¥6.00"
